Product Id,Product Type,Product Name,Product Gender Target,Product Category,Product Season,Product Condition,Sold,In Stock,Brand Id,Brand Name,Product Material,Product Colour,Price Usd,Warehouse name,Country
P08451,Clothing,Product 8451,Female,women accessories,Spring,Never Worn,False,False,B3,Brand B,Polyester,Black,236.98,Berlin,Germany
P08452,Accessories,Product 8452,Female,men accessories,Autumn,Good,True,True,B4,Brand A,Wool,,603.69,London,UK
P08453,Accessories,Product 8453,Unisex,women clothing,Summer,Fair,True,True,B2,Brand A,Polyester,Black,1152.58,London,UK
P08454,Shoes,Product 8454,Female,women shoes,Winter,Good,True,True,B1,Brand B,Denim,,239.59,Paris,
P08455,Shoes,Product 8455,Unisex,men accessories,Summer,Good,True,False,B1,Brand A,Polyester,Blue,1034.44,Milan,Italy
P08456,Shoes,Product 8456,Unisex,women accessories,Autumn,Good,True,False,B2,Brand D,Polyester,Yellow,1908.17,London,UK
P08457,Clothing,Product 8457,Unisex,men shoes,Spring,Very Good,True,False,B4,Brand E,Polyester,Pink,1852.74,New York,USA
P08458,Shoes,Product 8458,Female,women clothing,Autumn,Good,True,False,B2,Brand A,Leather,Yellow,1951.47,Berlin,Germany
P08459,Shoes,Product 8459,Male,women accessories,Autumn,Never Worn,True,True,B5,Brand B,Silk,White,1543.82,Milan,Italy
P08460,Shoes,Product 8460,Male,men clothing,Summer,Fair,True,False,B2,Brand B,Wool,Green,1528.35,London,UK
P08461,Shoes,Product 8461,Female,men accessories,Spring,Fair,False,True,B2,Brand A,Wool,Yellow,661.33,New York,USA
P08462,Clothing,Product 8462,Female,women shoes,Winter,Fair,False,False,B4,Brand A,Cotton,Green,1424.78,Tokyo,Japan
P08463,Shoes,Product 8463,Unisex,men clothing,Autumn,Never Worn with Tag,False,False,B4,Brand B,Denim,Blue,1626.86,Tokyo,Japan
P08464,Accessories,Product 8464,Unisex,women shoes,Spring,Good,True,True,B4,Brand A,Wool,Green,744.17,Berlin,Germany
P08465,Clothing,Product 8465,Unisex,,Spring,Fair,False,False,B3,Brand B,Denim,Blue,1750.86,London,UK
P08466,Clothing,Product 8466,Female,men clothing,Autumn,Fair,True,False,B3,Brand B,Silk,White,1272.93,Milan,Italy
P08467,Clothing,Product 8467,Male,women clothing,Winter,Never Worn,False,False,B5,Brand B,Polyester,Blue,839.18,Paris,France
P08468,Clothing,Product 8468,Male,women accessories,Autumn,Good,True,False,B3,Brand B,Cotton,Red,1146.62,New York,USA
P08469,Accessories,Product 8469,Unisex,women clothing,Winter,Never Worn with Tag,True,True,B5,Brand C,Silk,Black,1177.39,New York,USA
P08470,Clothing,Product 8470,Unisex,men accessories,Autumn,Very Good,True,False,B4,Brand C,Cotton,Blue,1448.74,Paris,France
P08471,Accessories,Product 8471,Unisex,men clothing,Autumn,Fair,False,False,B2,Brand D,Denim,,1961.97,Tokyo,Japan
P08472,Clothing,Product 8472,Female,men shoes,Spring,Never Worn,False,True,B2,Brand D,Cotton,Blue,1538.43,London,UK
P08473,Clothing,Product 8473,Female,men shoes,Autumn,Fair,False,False,B5,Brand C,Polyester,Red,1325.64,Berlin,Germany
P08474,Shoes,Product 8474,Female,women clothing,Summer,Good,True,False,B2,Brand D,Leather,Blue,1836.74,Milan,Italy
P08475,Shoes,Product 8475,Female,women clothing,Winter,Very Good,True,False,B2,Brand A,Denim,White,1569.01,Berlin,Germany
P08476,Accessories,Product 8476,Male,women shoes,Winter,Good,True,False,B5,Brand E,Cotton,Yellow,988.54,London,UK
P08477,Clothing,Product 8477,Unisex,women shoes,Autumn,Never Worn,False,True,B1,Brand C,Polyester,Red,659.59,London,UK
P08478,Clothing,Product 8478,Male,women accessories,Summer,Good,False,True,B4,Brand D,Polyester,Blue,1758.11,New York,USA
P08479,Clothing,Product 8479,Male,men accessories,Winter,Never Worn,False,True,B5,Brand B,Wool,Black,346.21,London,UK
P08480,Clothing,Product 8480,Unisex,women accessories,Summer,Fair,False,False,B3,Brand E,Wool,Pink,580.35,Milan,Italy
P08481,Shoes,Product 8481,Female,women shoes,Spring,Never Worn,False,False,B1,Brand A,Polyester,Black,1366.1,Paris,France
P08482,Clothing,Product 8482,Male,men shoes,Autumn,Never Worn,False,True,B3,Brand C,Silk,Pink,1542.51,New York,USA
P08483,Shoes,Product 8483,Female,men shoes,Autumn,Good,False,False,B3,Brand A,Leather,Blue,1121.91,Tokyo,Japan
P08484,Clothing,Product 8484,Female,men clothing,Summer,Never Worn with Tag,False,True,B5,Brand A,Silk,Green,817.35,Milan,Italy
P08485,Shoes,Product 8485,Male,women shoes,Winter,Very Good,True,False,B3,Brand C,Silk,White,1199.26,New York,
P08486,Shoes,Product 8486,Unisex,women accessories,Spring,Fair,False,False,B2,Brand A,Wool,Red,482.62,Milan,Italy
P08487,Clothing,Product 8487,Female,men clothing,Summer,Never Worn with Tag,False,False,B3,Brand C,Polyester,Blue,396.44,Berlin,Germany
P08488,Accessories,Product 8488,Unisex,men shoes,Autumn,Never Worn with Tag,False,True,B5,Brand E,Wool,Yellow,1378.21,Berlin,Germany
P08489,Clothing,Product 8489,Male,men shoes,Autumn,Never Worn,False,False,B5,Brand D,Leather,White,1213.86,New York,USA
P08490,Accessories,Product 8490,Male,men accessories,Summer,Never Worn,False,True,B5,Brand E,Silk,Pink,1720.5,Berlin,Germany
P08491,Accessories,Product 8491,Unisex,,Spring,Good,False,False,B4,Brand A,Leather,White,1247.05,Paris,France
P08492,Clothing,Product 8492,Unisex,women shoes,Winter,Very Good,False,True,B4,Brand D,Wool,Green,993.13,Paris,France
P08493,Shoes,Product 8493,Female,women shoes,Spring,Never Worn,False,False,B1,Brand B,Polyester,Green,651.97,London,UK
P08494,Shoes,Product 8494,Male,men shoes,Spring,Never Worn with Tag,False,False,B2,Brand D,Leather,Green,1976.43,London,UK
P08495,Accessories,Product 8495,Unisex,men shoes,Winter,Never Worn,False,True,B3,Brand B,Silk,Red,1032.4,Tokyo,Japan
P08496,Shoes,Product 8496,Unisex,women accessories,Autumn,Fair,True,False,B4,Brand C,Denim,Yellow,791.14,,
P08497,Shoes,Product 8497,Unisex,men shoes,Autumn,Never Worn with Tag,True,False,B4,Brand E,Cotton,,1201.45,Milan,Italy
P08498,Accessories,Product 8498,Female,men shoes,Summer,Never Worn with Tag,True,True,B4,Brand D,Leather,Pink,602.79,London,UK
P08499,Accessories,Product 8499,Female,men clothing,Winter,Very Good,False,True,B2,Brand A,Polyester,Blue,1561.87,New York,USA
P08500,Accessories,Product 8500,Unisex,women shoes,Autumn,Never Worn,True,True,B2,Brand C,Leather,Blue,578.9,Milan,Italy
P08501,Shoes,Product 8501,Male,men clothing,Spring,Good,True,False,B1,Brand B,Wool,Black,872.97,Paris,France
P08502,Accessories,Product 8502,Male,men clothing,Autumn,Good,True,True,B3,Brand E,Silk,Black,755.88,Paris,France
P08503,Shoes,Product 8503,Male,men shoes,Winter,Never Worn,False,True,B3,Brand E,Denim,Yellow,400.56,Milan,Italy
P08504,Accessories,Product 8504,Unisex,women shoes,Summer,Very Good,True,True,B2,Brand E,Denim,White,1376.99,Berlin,Germany
P08505,Shoes,Product 8505,Male,men accessories,Winter,Never Worn,False,True,B4,Brand B,Silk,Green,532.85,Tokyo,Japan
P08506,Clothing,Product 8506,Male,men shoes,Summer,Never Worn with Tag,False,True,B4,Brand D,Denim,Green,321.27,Paris,France
P08507,Accessories,Product 8507,Unisex,women clothing,Autumn,Never Worn with Tag,True,True,B3,Brand A,Leather,Blue,1300.58,Paris,France
P08508,Accessories,Product 8508,Male,men shoes,Winter,Very Good,True,True,B3,Brand C,Denim,Pink,950.55,London,UK
P08509,Shoes,Product 8509,Female,men accessories,Spring,Very Good,True,False,B1,Brand E,Wool,Green,200.72,London,UK
P08510,Accessories,Product 8510,Unisex,women accessories,Summer,Never Worn with Tag,False,True,B5,Brand E,Denim,Blue,1315.22,Paris,France
P08511,Shoes,Product 8511,Unisex,women shoes,Summer,Never Worn,True,False,B1,Brand A,Leather,Yellow,70.04,Milan,Italy
P08512,Accessories,Product 8512,Male,women shoes,Autumn,Never Worn,True,True,B3,Brand C,Silk,Green,203.51,New York,USA
P08513,Accessories,Product 8513,Female,women accessories,Summer,Very Good,False,False,B1,Brand B,Wool,Pink,392.19,Tokyo,
P08514,Shoes,Product 8514,Male,women clothing,Spring,Fair,False,True,B1,Brand D,Polyester,,435.84,London,UK
P08515,Shoes,Product 8515,Unisex,men clothing,Spring,Very Good,False,False,B1,Brand C,Denim,Red,1619.93,Berlin,Germany
P08516,Shoes,Product 8516,Unisex,men accessories,Autumn,Never Worn with Tag,False,True,B5,Brand D,Wool,Green,1953.58,Berlin,Germany
P08517,Clothing,Product 8517,Male,women shoes,Summer,Never Worn,False,False,B4,Brand A,Polyester,Blue,1948.75,London,UK
P08518,Clothing,Product 8518,Unisex,women shoes,Spring,Never Worn with Tag,False,False,B4,Brand D,Cotton,Yellow,1596.66,London,UK
P08519,Clothing,Product 8519,Unisex,women clothing,Winter,Very Good,True,True,B3,Brand D,Silk,Pink,1094.69,Berlin,Germany
P08520,Accessories,Product 8520,Male,women accessories,Spring,Never Worn with Tag,True,False,B2,Brand B,Leather,Pink,741.52,Tokyo,Japan
P08521,Clothing,Product 8521,Female,women clothing,Winter,Never Worn,False,False,B4,Brand D,Polyester,Pink,1562.22,New York,USA
P08522,Accessories,Product 8522,Unisex,women shoes,Autumn,Very Good,True,False,B1,Brand C,Wool,Red,598.59,Tokyo,Japan
P08523,Shoes,Product 8523,Unisex,women shoes,Spring,Fair,False,True,B4,Brand B,Polyester,Yellow,1253.57,Berlin,Germany
P08524,Accessories,Product 8524,Female,men accessories,Spring,Very Good,False,True,B3,Brand D,Wool,Yellow,1129.4,Tokyo,Japan
P08525,Clothing,Product 8525,Unisex,men shoes,Autumn,Fair,True,False,B3,Brand C,Silk,Yellow,841.75,London,UK
P08526,Clothing,Product 8526,Female,women shoes,Autumn,Never Worn with Tag,True,False,B1,Brand C,Wool,White,947.52,Berlin,Germany
P08527,Shoes,Product 8527,Female,women clothing,Autumn,Very Good,True,True,B2,Brand A,Leather,White,587.7,Milan,Italy
P08528,Clothing,Product 8528,Female,men clothing,Autumn,Never Worn,False,True,B3,Brand E,Denim,White,672.65,New York,USA
P08529,Accessories,Product 8529,Female,women shoes,Spring,Very Good,False,False,B4,Brand C,Silk,Blue,874.75,London,
P08530,Accessories,Product 8530,Male,women accessories,Spring,Fair,True,False,B4,Brand E,Silk,,344.97,Berlin,Germany
P08531,Shoes,Product 8531,Male,women clothing,Winter,Very Good,True,False,B2,Brand C,Cotton,White,1056.93,Paris,France
P08532,Accessories,Product 8532,Female,men clothing,Autumn,Very Good,False,False,B5,Brand A,Wool,White,1791.01,Berlin,Germany
P08533,Shoes,Product 8533,Male,men shoes,Summer,Good,True,True,B2,Brand E,Cotton,Red,280.46,New York,USA
P08534,Shoes,Product 8534,Male,women clothing,Summer,Fair,True,True,B2,Brand E,Wool,Red,463.73,Paris,France
P08535,Accessories,Product 8535,Unisex,women clothing,Summer,Good,False,False,B4,Brand E,Denim,Green,692.38,Berlin,Germany
P08536,Accessories,Product 8536,Unisex,men accessories,Summer,Never Worn with Tag,True,True,B3,Brand C,Polyester,Yellow,1188.83,Tokyo,Japan
P08537,Clothing,Product 8537,Male,women shoes,Spring,Never Worn,False,False,B3,Brand B,Leather,Blue,1230.36,Paris,France
P08538,Clothing,Product 8538,Female,men accessories,Winter,Never Worn,False,False,B3,Brand A,Leather,Blue,1525.92,Berlin,Germany
P08539,Shoes,Product 8539,Female,men accessories,Summer,Fair,False,False,B2,Brand D,Leather,Green,1100.56,Berlin,Germany
P08540,Accessories,Product 8540,Male,men accessories,Autumn,Never Worn with Tag,False,True,B1,Brand B,Denim,Red,1657.09,Paris,France
P08541,Accessories,Product 8541,Unisex,men accessories,Winter,Fair,True,False,B5,Brand D,Leather,White,1049.85,Tokyo,Japan
P08542,Accessories,Product 8542,Unisex,men accessories,Autumn,Good,False,True,B1,Brand A,Polyester,Black,1814.9,Tokyo,
P08543,Shoes,Product 8543,Female,women clothing,Spring,Good,True,True,B2,Brand E,Wool,Black,425.28,New York,USA
P08544,Clothing,Product 8544,Male,men shoes,Summer,Never Worn,True,False,B4,Brand A,Wool,Blue,211.78,Tokyo,Japan
P08545,Clothing,Product 8545,Unisex,men clothing,Summer,Good,False,True,B4,Brand A,Wool,Green,1004.8,Berlin,Germany
P08546,Accessories,Product 8546,Unisex,men accessories,Spring,Good,False,False,B4,Brand D,Polyester,Green,1495.57,Tokyo,Japan
P08547,Clothing,Product 8547,Male,women clothing,Summer,Never Worn with Tag,False,True,B3,Brand D,Wool,Pink,585.59,Milan,
P08548,Shoes,Product 8548,Male,men clothing,Summer,Good,True,False,B4,Brand D,Leather,Yellow,1578.37,Milan,Italy
P08549,Clothing,Product 8549,Unisex,men shoes,Autumn,Good,False,False,B1,Brand A,Leather,Yellow,1416.59,Milan,Italy
P08550,Clothing,Product 8550,Unisex,men shoes,Spring,Very Good,False,False,B3,Brand C,Silk,Red,68.54,New York,USA
P08551,Clothing,Product 8551,Unisex,women shoes,Winter,Very Good,False,False,B1,Brand D,Denim,White,1364.07,Paris,France
P08552,Accessories,Product 8552,Male,men accessories,Summer,Good,False,False,B1,Brand E,Wool,Pink,658.4,Berlin,Germany
P08553,Clothing,Product 8553,Male,men clothing,Summer,Very Good,False,True,B1,Brand B,Wool,Red,931.98,Berlin,Germany
P08554,Accessories,Product 8554,Male,men clothing,Autumn,Good,True,False,B1,Brand C,Leather,Yellow,192.3,New York,USA
P08555,Accessories,Product 8555,Male,women accessories,Winter,Very Good,True,True,B3,Brand A,Leather,Green,1587.46,Paris,France
P08556,Shoes,Product 8556,Unisex,women clothing,Summer,Good,False,True,B4,Brand A,Silk,White,456.17,Paris,France
P08557,Clothing,Product 8557,Female,women clothing,Winter,Very Good,False,True,B2,Brand B,Silk,White,575.77,New York,USA
P08558,Clothing,Product 8558,Unisex,men shoes,Summer,Fair,False,True,B5,Brand D,Cotton,Pink,708.42,Paris,France
P08559,Clothing,Product 8559,Unisex,men shoes,Summer,Good,False,False,B4,Brand B,Silk,Black,1269.09,Berlin,
P08560,Clothing,Product 8560,Male,men clothing,Winter,Very Good,False,False,B1,Brand C,Leather,Black,778.29,London,UK
P08561,Accessories,Product 8561,Female,men clothing,Summer,Never Worn,False,True,B4,Brand A,Wool,Yellow,650.61,Paris,France
P08562,Clothing,Product 8562,Unisex,women clothing,Spring,Never Worn with Tag,False,True,B5,Brand D,Cotton,Blue,306.55,New York,
P08563,Accessories,Product 8563,Female,women clothing,Spring,Very Good,False,False,B3,Brand C,Cotton,Red,426.35,Berlin,Germany
P08564,Shoes,Product 8564,Male,women accessories,Autumn,Very Good,False,True,B4,Brand D,Denim,Black,1973.4,New York,USA
P08565,Clothing,Product 8565,Male,women accessories,Autumn,Very Good,False,True,B5,Brand D,Cotton,Pink,837.19,Paris,France
P08566,Clothing,Product 8566,Male,women clothing,Summer,Never Worn,False,True,B4,Brand B,Silk,Green,1483.06,Milan,Italy
P08567,Shoes,Product 8567,Unisex,men shoes,Winter,Very Good,False,True,B1,Brand D,Leather,Blue,1066.24,London,UK
P08568,Accessories,Product 8568,Female,men shoes,Winter,Never Worn,True,True,B2,Brand C,Cotton,Yellow,353.14,Paris,France
P08569,Clothing,Product 8569,Female,men shoes,Summer,Never Worn with Tag,True,False,B4,Brand C,Polyester,,772.75,New York,
P08570,Shoes,Product 8570,Female,men shoes,Autumn,Good,True,True,B4,Brand C,Silk,Pink,625.49,Paris,France
P08571,Accessories,Product 8571,Female,men accessories,Autumn,Good,True,False,B1,Brand B,Polyester,White,603.81,Milan,Italy
P08572,Shoes,Product 8572,Male,women accessories,Autumn,Fair,True,True,B4,Brand D,Denim,Red,375.56,Milan,Italy
P08573,Shoes,Product 8573,Female,men accessories,Summer,Good,True,True,B4,Brand B,Denim,Green,1986.78,New York,USA
P08574,Shoes,Product 8574,Female,women shoes,Spring,Fair,False,False,B5,Brand E,Leather,Green,1788.93,Milan,Italy
P08575,Shoes,Product 8575,Unisex,men accessories,Spring,Good,True,False,B5,Brand C,Polyester,Black,464.46,New York,
P08576,Accessories,Product 8576,Unisex,men clothing,Spring,Good,False,False,B1,Brand D,Leather,Blue,1053.88,New York,USA
P08577,Shoes,Product 8577,Male,women shoes,Winter,Good,False,True,B1,Brand C,Cotton,Red,1473.21,Berlin,Germany
P08578,Shoes,Product 8578,Female,,Summer,Very Good,True,True,B2,Brand C,Silk,Pink,1813.86,Milan,Italy
P08579,Accessories,Product 8579,Unisex,men clothing,Summer,Fair,True,False,B2,Brand C,Silk,Green,321.2,Paris,France
P08580,Accessories,Product 8580,Unisex,women clothing,Summer,Never Worn,False,True,B3,Brand E,Polyester,Blue,680.36,London,UK
P08581,Accessories,Product 8581,Female,women shoes,Summer,Never Worn,False,False,B4,Brand B,Silk,Green,336.26,Milan,Italy
P08582,Accessories,Product 8582,Female,men shoes,Autumn,Fair,False,False,B1,Brand B,Leather,Green,627.75,New York,USA
P08583,Accessories,Product 8583,Unisex,men clothing,Autumn,Fair,True,True,B3,Brand C,Polyester,Red,1998.26,Paris,France
P08584,Clothing,Product 8584,Female,men shoes,Spring,Never Worn,True,False,B5,Brand A,Cotton,Blue,716.07,Milan,Italy
P08585,Accessories,Product 8585,Unisex,women clothing,Spring,Very Good,False,False,B5,Brand D,Denim,Yellow,1158.95,Berlin,Germany
P08586,Accessories,Product 8586,Female,women clothing,Winter,Never Worn with Tag,False,False,B3,Brand B,Leather,Pink,907.38,Tokyo,Japan
P08587,Shoes,Product 8587,Male,men shoes,Autumn,Fair,False,True,B2,Brand D,Wool,Blue,1179.24,Paris,France
P08588,Accessories,Product 8588,Unisex,men clothing,Spring,Good,True,False,B5,Brand B,Polyester,Green,650.84,Tokyo,Japan
P08589,Shoes,Product 8589,Unisex,men shoes,Winter,Fair,True,False,B3,Brand E,Silk,Green,548.98,New York,USA
P08590,Clothing,Product 8590,Male,men accessories,Spring,Very Good,True,False,B1,Brand C,Cotton,Pink,1795.04,Milan,Italy
P08591,Clothing,Product 8591,Male,men shoes,Autumn,Never Worn,False,False,B5,Brand D,Silk,Yellow,617.89,Paris,
P08592,Clothing,Product 8592,Female,women accessories,Autumn,Never Worn,False,True,B1,Brand D,Cotton,White,76.14,New York,USA
P08593,Shoes,Product 8593,Female,women clothing,Winter,Never Worn,True,False,B3,Brand E,Denim,Yellow,1946.93,Paris,France
P08594,Clothing,Product 8594,Female,men clothing,Summer,Never Worn with Tag,False,False,B3,Brand C,Polyester,Pink,1368.44,London,UK
P08595,Shoes,Product 8595,Unisex,men clothing,Summer,Good,False,False,B1,Brand B,Leather,Red,163.68,New York,USA
P08596,Shoes,Product 8596,Unisex,,Winter,Never Worn,True,False,B4,Brand D,Silk,Yellow,1960.75,Berlin,Germany
P08597,Clothing,Product 8597,Female,men accessories,Spring,Never Worn with Tag,False,False,B4,Brand C,Polyester,Blue,960.47,London,UK
P08598,Clothing,Product 8598,Unisex,men accessories,Spring,Never Worn with Tag,False,False,B3,Brand B,Wool,White,1937.62,London,UK
P08599,Shoes,Product 8599,Unisex,women shoes,Summer,Good,False,True,B4,Brand A,Cotton,White,1135.78,London,UK
P08600,Accessories,Product 8600,Unisex,men accessories,Spring,Never Worn with Tag,True,True,B4,Brand D,Silk,,1587.98,New York,USA
P08601,Clothing,Product 8601,Female,women clothing,Summer,Fair,False,False,B4,Brand D,Leather,Yellow,1869.21,Berlin,Germany
P08602,Shoes,Product 8602,Unisex,men clothing,Spring,Fair,True,True,B3,Brand B,Wool,Green,1828.03,New York,USA
P08603,Accessories,Product 8603,Unisex,men shoes,Autumn,Never Worn,False,True,B4,Brand A,Polyester,Pink,1048.93,Tokyo,Japan
P08604,Clothing,Product 8604,Unisex,women accessories,Autumn,Never Worn,False,False,B3,Brand C,Cotton,White,611.81,London,UK
P08605,Accessories,Product 8605,Female,men shoes,Winter,Fair,True,True,B4,Brand C,Denim,Black,1453.44,New York,USA
P08606,Clothing,Product 8606,Unisex,women shoes,Autumn,Never Worn with Tag,False,True,B4,Brand A,Cotton,Green,1732.97,Tokyo,Japan
P08607,Accessories,Product 8607,Female,women accessories,Autumn,Very Good,False,False,B3,Brand E,Cotton,Yellow,460.59,Paris,France
P08608,Clothing,Product 8608,Female,men accessories,Autumn,Very Good,True,False,B3,Brand B,Denim,Green,1867.04,Paris,France
P08609,Shoes,Product 8609,Unisex,women clothing,Winter,Very Good,False,True,B1,Brand B,Wool,Green,536.03,Tokyo,Japan
P08610,Shoes,Product 8610,Male,men accessories,Autumn,Good,False,False,B1,Brand B,Silk,Black,854.95,Paris,France
P08611,Clothing,Product 8611,Unisex,men shoes,Winter,Fair,True,True,B2,Brand B,Polyester,Black,1344.66,New York,USA
P08612,Shoes,Product 8612,Unisex,men shoes,Winter,Fair,False,False,B3,Brand C,Wool,Blue,947.92,New York,
P08613,Clothing,Product 8613,Female,men shoes,Spring,Good,True,True,B4,Brand A,Denim,Green,1311.83,Milan,Italy
P08614,Shoes,Product 8614,Male,men accessories,Autumn,Never Worn with Tag,False,True,B1,Brand A,Leather,Black,1996.64,London,UK
P08615,Clothing,Product 8615,Female,men shoes,Summer,Never Worn with Tag,True,True,B1,Brand A,Wool,Red,1892.65,New York,USA
P08616,Accessories,Product 8616,Unisex,women accessories,Autumn,Never Worn,False,False,B5,Brand E,Silk,Yellow,1761.52,New York,USA
P08617,Accessories,Product 8617,Male,women clothing,Spring,Fair,False,False,B4,Brand A,Polyester,Red,1311.95,Tokyo,Japan
P08618,Accessories,Product 8618,Unisex,men shoes,Autumn,Never Worn,True,True,B3,Brand C,Leather,Red,1975.34,London,UK
P08619,Accessories,Product 8619,Female,women accessories,Winter,Never Worn,False,False,B4,Brand D,Denim,Black,609.77,New York,USA
P08620,Clothing,Product 8620,Unisex,men clothing,Winter,Never Worn,False,True,B1,Brand A,Cotton,Yellow,1668.26,London,UK
P08621,Clothing,Product 8621,Male,men clothing,Summer,Good,False,False,B2,Brand E,Silk,Black,1104.67,Berlin,Germany
P08622,Shoes,Product 8622,Male,men shoes,Summer,Very Good,False,True,B5,Brand B,Leather,Pink,65.9,Paris,France
P08623,Shoes,Product 8623,Unisex,men clothing,Winter,Never Worn with Tag,False,False,B1,Brand D,Wool,White,1511.97,London,UK
P08624,Accessories,Product 8624,Unisex,women clothing,Spring,Very Good,True,True,B4,Brand A,Polyester,Green,1926.48,New York,USA
P08625,Shoes,Product 8625,Female,men shoes,Winter,Never Worn,False,True,B1,Brand E,Polyester,Black,1650.12,Berlin,Germany
P08626,Accessories,Product 8626,Male,women shoes,Autumn,Fair,False,True,B3,Brand E,Polyester,Yellow,1389.37,Berlin,Germany
P08627,Shoes,Product 8627,Female,men accessories,Winter,Never Worn with Tag,False,False,B1,Brand B,Silk,Green,342.84,Berlin,Germany
P08628,Accessories,Product 8628,Female,women shoes,Spring,Fair,False,True,B3,Brand E,Polyester,,522.42,London,UK
P08629,Shoes,Product 8629,Unisex,women clothing,Summer,Never Worn with Tag,True,True,B3,Brand B,Denim,White,220.2,Tokyo,Japan
P08630,Accessories,Product 8630,Unisex,women shoes,Spring,Very Good,True,True,B2,Brand C,Leather,Blue,662.24,Paris,France
P08631,Clothing,Product 8631,Unisex,women accessories,Winter,Good,False,False,B3,Brand A,Denim,Black,1530.09,London,
P08632,Shoes,Product 8632,Unisex,women shoes,Winter,Never Worn with Tag,True,True,B1,Brand D,Denim,Yellow,926.04,New York,USA
P08633,Clothing,Product 8633,Unisex,men clothing,Winter,Fair,True,True,B1,Brand E,Polyester,Blue,320.19,Paris,France
P08634,Shoes,Product 8634,Male,men accessories,Autumn,Good,True,False,B3,Brand B,Leather,Black,1629.28,Berlin,Germany
P08635,Accessories,Product 8635,Unisex,women shoes,Summer,Fair,False,False,B4,Brand C,Wool,Red,1542.6,London,UK
P08636,Clothing,Product 8636,Female,men shoes,Spring,Good,False,True,B1,Brand B,Leather,Blue,1184.21,Paris,France
P08637,Clothing,Product 8637,Male,women clothing,Summer,Never Worn,True,False,B2,Brand C,Wool,Green,406.67,Milan,Italy
P08638,Clothing,Product 8638,Female,men clothing,Summer,Very Good,True,False,B4,Brand C,Denim,Yellow,494.39,Paris,France
P08639,Accessories,Product 8639,Female,men clothing,Summer,Good,False,False,B5,Brand E,Silk,Black,1311.72,Berlin,Germany
P08640,Clothing,Product 8640,Male,men clothing,Winter,Very Good,True,True,B3,Brand E,Polyester,Yellow,600.98,Milan,Italy
P08641,Accessories,Product 8641,Male,men accessories,Winter,Never Worn,False,False,B1,Brand A,Wool,Blue,105.67,Paris,France
P08642,Accessories,Product 8642,Female,men clothing,Summer,Very Good,True,True,B4,Brand C,Polyester,Red,1413.58,Berlin,Germany
P08643,Shoes,Product 8643,Female,men clothing,Autumn,Good,False,False,B4,Brand B,Wool,Blue,793.92,Berlin,Germany
P08644,Clothing,Product 8644,Unisex,men shoes,Spring,Good,False,False,B4,Brand A,Silk,Red,937.93,Tokyo,Japan
P08645,Accessories,Product 8645,Male,women clothing,Autumn,Good,False,False,B4,Brand D,Denim,Blue,1053.43,New York,USA
P08646,Accessories,Product 8646,Unisex,men shoes,Summer,Fair,True,True,B5,Brand B,Leather,Blue,536.31,London,UK
P08647,Accessories,Product 8647,Female,women accessories,Winter,Fair,True,False,B1,Brand A,Leather,Green,261.04,Milan,Italy
P08648,Shoes,Product 8648,Unisex,women clothing,Spring,Fair,True,False,B1,Brand C,Cotton,Black,448.6,Milan,Italy
P08649,Clothing,Product 8649,Female,men clothing,Autumn,Fair,False,False,B5,Brand A,Wool,Green,374.27,New York,USA
P08650,Shoes,Product 8650,Male,women accessories,Summer,Very Good,False,False,B4,Brand D,Denim,Yellow,582.29,Paris,France
P08651,Accessories,Product 8651,Unisex,women shoes,Winter,Never Worn,True,True,B1,Brand A,Cotton,Pink,1547.0,Paris,France
P08652,Clothing,Product 8652,Male,women shoes,Winter,Good,False,False,B3,Brand B,Leather,White,1959.24,New York,USA
P08653,Shoes,Product 8653,Unisex,men accessories,Autumn,Fair,False,False,B3,Brand B,Silk,White,1049.82,Paris,France
P08654,Shoes,Product 8654,Female,women shoes,Autumn,Very Good,False,True,B4,Brand E,Wool,Blue,1830.85,Paris,France
P08655,Clothing,Product 8655,Unisex,men accessories,Summer,Fair,False,True,B1,Brand D,Wool,Pink,232.56,New York,USA
P08656,Accessories,Product 8656,Male,men shoes,Winter,Good,False,True,B2,Brand E,Leather,White,450.72,New York,USA
P08657,Shoes,Product 8657,Female,women accessories,Winter,Never Worn,False,False,B3,Brand C,Wool,White,1705.49,London,UK
P08658,Clothing,Product 8658,Unisex,men shoes,Autumn,Never Worn with Tag,False,False,B1,Brand E,Polyester,Green,1143.98,Berlin,Germany
P08659,Accessories,Product 8659,Unisex,men shoes,Winter,Very Good,True,False,B4,Brand A,Cotton,Green,1489.15,London,UK
P08660,Clothing,Product 8660,Unisex,men clothing,Summer,Never Worn,False,False,B2,Brand B,Silk,Pink,1785.4,Milan,Italy
P08661,Accessories,Product 8661,Male,women shoes,Spring,Fair,False,True,B5,Brand E,Denim,Pink,1884.66,Berlin,Germany
P08662,Accessories,Product 8662,Male,men accessories,Winter,Never Worn,True,True,B3,Brand D,Cotton,Black,237.49,Berlin,Germany
P08663,Clothing,Product 8663,Male,men accessories,Autumn,Never Worn with Tag,False,False,B5,Brand A,Leather,Pink,880.13,Milan,Italy
P08664,Clothing,Product 8664,Female,men accessories,Summer,Never Worn,True,False,B1,Brand A,Leather,Blue,523.08,Milan,Italy
P08665,Shoes,Product 8665,Unisex,,Spring,Fair,False,False,B2,Brand C,Polyester,Pink,1707.3,Paris,France
